34.9065   32.5002   44.0732   64.9398
34.2872   31.951   44.2109   64.4289
33.1627   32.1724   45.3926   64.7712
33.3013   31.6897   45.0801   64.385
34.0953   31.0806   43.9241   63.701
33.9591   31.3304   43.1185   63.1982
34.7563   31.23   42.8817   63.4205
34.0428   31.5481   42.6633   63.0425
33.2448   31.9997   42.9639   63.0484
32.4726   30.9453   43.179   62.2616
32.7146   31.9778   42.1145   62.1809
32.1589   32.7212   41.0593   61.569
31.2797   32.4345   40.2059   60.3898
31.2797   32.4345   40.2059   60.3898
31.2685   33.1317   39.3721   60.2129
31.2685   33.1317   39.3721   60.2129
30.4384   32.701   39.7355   59.7893
30.4384   32.701   39.7355   59.7893
30.4384   32.701   39.7355   59.7893
30.4384   32.701   39.7355   59.7893
31.5355   33.288   39.37   60.4365
30.992   33.0875   38.2262   59.3004
31.2126   32.3774   37.7517   58.7172
30.4505   31.374   36.9067   57.216
31.6471   30.271   37.358   57.563
31.631   29.3026   37.3331   57.0344
31.3353   30.2701   37.038   57.1838
32.483   29.1185   35.9682   56.5397
32.6232   29.2897   34.9586   56.0737
31.4515   28.5813   34.2614   54.5887
31.4515   28.5813   34.2614   54.5887
30.7809   29.2779   34.689   54.8451
29.8471   30.2495   33.9447   54.3886
29.8471   30.2495   33.9447   54.3886
29.8471   30.2495   33.9447   54.3886
29.3818   30.3878   33.0401   53.6503
28.3499   30.2389   32.8216   52.8713
28.535   31.2989   32.4522   53.3574
28.3889   31.8304   33.2152   54.0588
27.4482   32.3635   33.1972   53.8781
27.4482   32.3635   33.1972   53.8781
26.6516   32.7171   33.1828   53.6826
26.2162   33.8033   32.0588   53.4576
26.2162   33.8033   32.0588   53.4576
26.2162   33.8033   32.0588   53.4576
26.1889   34.5063   31.2875   53.4364
26.1889   34.5063   31.2875   53.4364
26.1483   33.9391   31.5802   53.2251
27.2256   32.9898   30.7845   52.6996
27.2256   32.9898   30.7845   52.6996
27.2256   32.9898   30.7845   52.6996
26.0708   32.8458   31.4548   52.4208
25.155   32.6955   32.3571   52.4285
25.155   32.6955   32.3571   52.4285
25.155   32.6955   32.3571   52.4285
25.9547   31.7645   31.5747   51.7648
24.8261   30.7138   32.6143   51.2189
24.8261   30.7138   32.6143   51.2189
25.7055   30.6569   31.4488   50.8886
26.6193   30.4512   31.4085   51.2089
25.9238   30.9563   30.231   50.4405
25.694   30.2204   30.9585   50.3178
25.0868   30.2451   29.7692   49.2983
24.6472   29.413   29.1731   48.2045
24.3771   30.058   28.4168   48.013
23.9392   31.1612   27.3849   47.8961
23.9392   31.1612   27.3849   47.8961
23.9362   30.3654   26.7945   47.042
23.9362   30.3654   26.7945   47.042
23.5382   30.5023   25.7559   46.3444
23.4313   31.1686   24.6525   46.133
23.4313   31.1686   24.6525   46.133
23.4313   31.1686   24.6525   46.133
22.3711   30.7104   25.6994   45.87
23.4133   30.7605   24.6994   45.8743
22.8275   31.1622   24.4139   45.697
22.8275   31.1622   24.4139   45.697
22.6222   31.4668   23.2736   45.206
23.3561   31.4303   22.1817   45.0044
23.1073   30.5264   22.4602   44.3877
23.6143   30.0403   21.9713   44.0771
24.7625   29.2694   21.1675   43.7944
24.0038   28.7387   22.0935   43.4767
24.0038   28.7387   22.0935   43.4767
23.2424   28.4595   21.3607   42.5022
23.2424   28.4595   21.3607   42.5022
22.803   27.2839   20.6261   41.1075
22.803   27.2839   20.6261   41.1075
23.6122   26.8368   19.8109   40.8684
23.5377   27.4024   20.3241   41.4486
23.5377   27.4024   20.3241   41.4486
23.5377   27.4024   20.3241   41.4486
23.4291   26.829   20.9162   41.3062
23.631   26.5961   20.3486   40.9859
22.7498   25.4543   19.4392   39.2856
23.3585   25.1849   20.4549   39.9787
23.3585   25.1849   20.4549   39.9787
23.2637   24.4093   19.7758   39.0908
23.7479   23.5294   20.5491   39.2411
23.1353   23.7967   20.5008   39.0104
22.9271   23.2141   21.4514   39.0475
22.9271   23.2141   21.4514   39.0475
22.9271   23.2141   21.4514   39.0475
22.9809   23.7506   21.3259   39.332
22.5521   23.7452   22.0106   39.4575
23.4366   23.4269   22.5686   40.0928
23.2713   23.346   22.0108   39.6367
22.7744   22.9663   22.6386   39.4794
22.4435   22.3414   22.0743   38.6021
22.4435   22.3414   22.0743   38.6021
22.4435   22.3414   22.0743   38.6021
22.4435   22.3414   22.0743   38.6021
21.5587   21.8305   22.4038   37.9906
21.5587   21.8305   22.4038   37.9906
21.5587   21.8305   22.4038   37.9906
21.1007   20.6367   21.6636   36.6118
21.8423   20.724   20.9962   36.707
22.3819   20.5881   21.9894   37.5281
22.4105   20.4976   22.2191   37.6308
22.7945   20.956   23.0663   38.6108
22.7945   20.956   23.0663   38.6108
23.348   20.7816   22.0945   38.2776
23.348   20.7816   22.0945   38.2776
23.348   20.7816   22.0945   38.2776
22.5717   20.31   22.4973   37.7903
22.983   20.529   22.452   38.1281
22.6276   19.7597   21.9337   37.196
22.1658   20.2479   22.5044   37.52
22.4092   19.1251   22.4818   37.059
21.268   19.6403   23.2853   37.152
20.0859   18.8395   23.3182   36.0847
20.0859   18.8395   23.3182   36.0847
20.0859   18.8395   23.3182   36.0847
19.1988   18.0977   24.4716   35.9858
19.8827   17.3286   24.7913   36.1968
20.093   17.549   24.1198   35.9647
20.4398   17.5595   24.1465   36.1825
20.4398   17.5595   24.1465   36.1825
19.6805   18.6114   23.3809   35.7823
19.6805   18.6114   23.3809   35.7823
19.6805   18.6114   23.3809   35.7823
20.7876   19.1048   23.0716   36.4612
19.9458   20.259   22.4216   36.2076
19.3242   19.3742   22.001   35.1117
19.9363   18.6676   21.8941   35.0041
19.6982   17.655   21.5224   34.1018
19.6982   17.655   21.5224   34.1018
18.9908   16.7872   20.877   32.8377
18.9908   16.7872   20.877   32.8377
18.9908   16.7872   20.877   32.8377
18.4503   17.1833   22.0399   33.4879
17.297   17.0826   22.2926   32.9842
16.4596   17.209   22.9036   33.0401
15.6928   17.563   23.8998   33.5548
14.5899   16.9207   24.7669   33.3553
14.5899   16.9207   24.7669   33.3553
13.7996   17.8544   23.9931   32.9375
12.9444   18.7554   23.5299   32.7563
12.2272   18.9706   23.0994   32.2951
11.7208   17.8679   23.3283   31.6362
12.5219   18.2996   23.1054   32.024
13.5422   18.1225   23.4856   32.6097
13.4696   17.0952   24.1292   32.4945
13.4696   17.0952   24.1292   32.4945
12.9737   16.5158   22.9476   31.1075
12.8162   15.4899   21.991   29.7959
12.8162   15.4899   21.991   29.7959
11.6925   14.6726   21.3187   28.3987
10.6198   14.1599   20.3879   26.999
10.0591   14.1963   19.5837   26.1962
10.7059   13.818   19.0389   25.8463
10.6176   13.2272   19.3158   25.7059
10.6176   13.2272   19.3158   25.7059
10.5956   13.0329   19.0784   25.4186
10.3101   13.461   18.8535   25.3565
9.70079   14.4081   18.0548   25.0534
9.70079   14.4081   18.0548   25.0534
8.51722   13.2646   18.4106   24.2372
8.51722   13.2646   18.4106   24.2372
8.83418   12.2804   19.0754   24.3459
9.39121   11.4224   18.2094   23.4574
9.39121   11.4224   18.2094   23.4574
8.30463   10.7342   19.1264   23.4523
8.89312   11.0227   18.461   23.2679
8.41959   10.5976   19.3731   23.6329
8.41959   10.5976   19.3731   23.6329
8.41959   10.5976   19.3731   23.6329
8.63562   10.1561   18.5738   22.8628
8.63562   10.1561   18.5738   22.8628
8.63562   10.1561   18.5738   22.8628
7.88871   10.3613   17.6294   21.9176
7.53892   9.17944   17.7804   21.3832
7.76847   10.2909   17.1699   21.4722
8.90769   9.87965   18.0337   22.4091
7.80359   10.4057   17.295   21.64
8.36475   9.2378   17.5894   21.5567
8.36475   9.2378   17.5894   21.5567
8.40375   10.038   16.9752   21.4369
8.94744   9.73647   17.0491   21.5761
8.96169   9.82236   15.8747   20.7074
8.96169   9.82236   15.8747   20.7074
8.96169   9.82236   15.8747   20.7074
9.63989   9.28865   15.0549   20.1459
8.62571   10.0791   14.8827   19.937
8.94551   10.2862   14.0133   19.55
8.66403   11.1957   13.6829   19.6883
8.27656   9.99836   13.1099   18.4482
7.63911   10.0234   12.5128   17.7594
7.63911   10.0234   12.5128   17.7594
6.90895   8.87877   11.8869   16.3666
6.67217   8.8729   11.7098   16.1358
6.67217   8.8729   11.7098   16.1358
5.79306   8.11449   12.5931   16.0621
4.86533   8.58509   11.7996   15.382
4.86533   8.58509   11.7996   15.382
5.02759   8.8003   10.6223   14.6818
4.17736   9.43181   9.73245   14.182
3.75479   8.45715   9.25508   13.0873
4.21268   7.56927   9.24118   12.6665
4.21268   7.56927   9.24118   12.6665
4.41416   7.26515   9.48584   12.7377
4.41416   7.26515   9.48584   12.7377
